model.pt
1,0.34812944279153746,0.6791364917290673
2,0.31585314973156053,0.7032156575039988
3,0.2961318196341543,0.717741310347962
4,0.28855931817895114,0.7241635852298914
5,0.2826871802606205,0.7295460869653266
model.pt
6,0.2784730131820877,0.7331369697855714
7,0.27549398719969365,0.7357981108031075
8,0.2729806177096792,0.7386858239696817
9,0.27333840019632094,0.7395567181658179
10,0.2719871611288278,0.7408497302768653
11,0.26985490831113096,0.7419773310978857
12,0.2682318439578066,0.7431488085236987
13,0.27024113969637614,0.7423713531065084
14,0.2685192819721628,0.7437329922730481
15,0.2676590322562964,0.7438366204293838
16,0.2669202742157596,0.7446741028451875
17,0.26746596912346265,0.7451452247596618
18,0.26796495936589665,0.7443203127979874
19,0.26460444691157575,0.7456335748368434
model.pt - now 99.9% of data and validation score meaningless
20,0.23571047484874724,0.7668514645596356
(deleted 21-23 as not saved)
model.pt
21,0.23996057510375976,0.764806516627696
22,0.23628195524215698,0.765640687063659
23,0.2354756236076355,0.7665037514904176
24,0.23702475428581238,0.7660852359010937
25,0.2362154394388199,0.7662866849566285
26,0.2365270048379898,0.764658141426691
27,0.23646677136421204,0.7659756327250721
28,0.23161141872406005,0.7712413758740888
29,0.23278781473636628,0.7701262931323345
