Var name,R2,Description
ptend_q0001_54_r2,0.26873658117803195,moistening tendency
ptend_q0003_54_r2,0.27187729424937723,cloud ice mixing ratio change over time
ptend_q0003_31_r2,0.271922274790317,cloud ice mixing ratio change over time
ptend_q0003_32_r2,0.2719228511415391,cloud ice mixing ratio change over time
ptend_v_26_r2,0.2793854183557231,meridional wind acceleration
ptend_v_23_r2,0.279552623278281,meridional wind acceleration
ptend_q0002_37_r2,0.28349287222594466,cloud liquid mixing ratio change over time
ptend_q0003_55_r2,0.2844810974089276,cloud ice mixing ratio change over time
ptend_u_30_r2,0.2871460648142387,zonal wind acceleration
ptend_v_37_r2,0.28898086325263106,meridional wind acceleration
ptend_q0003_40_r2,0.2918908824944662,cloud ice mixing ratio change over time
ptend_u_43_r2,0.2968705270856574,zonal wind acceleration
ptend_q0003_33_r2,0.299589702728615,cloud ice mixing ratio change over time
ptend_q0003_56_r2,0.3022981572964663,cloud ice mixing ratio change over time
ptend_q0002_57_r2,0.30707232261087947,cloud liquid mixing ratio change over time
ptend_v_41_r2,0.3105457452817555,meridional wind acceleration
ptend_q0001_55_r2,0.3192408099382057,moistening tendency
ptend_q0001_37_r2,0.3210328424686846,moistening tendency
ptend_v_40_r2,0.3284894257704014,meridional wind acceleration
ptend_q0003_39_r2,0.33168752105386634,cloud ice mixing ratio change over time
ptend_u_37_r2,0.33262784642952564,zonal wind acceleration
ptend_v_38_r2,0.3339256701494942,meridional wind acceleration
ptend_v_42_r2,0.3364143052352613,meridional wind acceleration
ptend_q0003_34_r2,0.3390165762190145,cloud ice mixing ratio change over time
ptend_t_19_r2,0.33910915247420026,heating tendency
ptend_t_20_r2,0.3418289875685457,heating tendency
ptend_t_21_r2,0.34494153327686616,heating tendency
ptend_q0002_36_r2,0.3467980945980519,cloud liquid mixing ratio change over time
ptend_u_40_r2,0.35031466601158445,zonal wind acceleration
ptend_v_25_r2,0.35139489160388243,meridional wind acceleration
ptend_q0002_35_r2,0.351656542861379,cloud liquid mixing ratio change over time
ptend_t_51_r2,0.3519558900275675,heating tendency
ptend_v_43_r2,0.3543546037630594,meridional wind acceleration
ptend_u_44_r2,0.35547621464972934,zonal wind acceleration
ptend_t_50_r2,0.3579224130755388,heating tendency
ptend_q0003_57_r2,0.35942354157827805,cloud ice mixing ratio change over time
ptend_q0002_34_r2,0.36083289616282577,cloud liquid mixing ratio change over time
ptend_v_44_r2,0.36264511813599987,meridional wind acceleration
ptend_t_52_r2,0.36291049207805287,heating tendency
ptend_v_24_r2,0.3636372477236738,meridional wind acceleration
ptend_t_49_r2,0.36744586229171994,heating tendency
ptend_v_49_r2,0.367778756226075,meridional wind acceleration
ptend_v_50_r2,0.3690822490041716,meridional wind acceleration
ptend_v_39_r2,0.3696626294412335,meridional wind acceleration
ptend_q0002_33_r2,0.37141811412904924,cloud liquid mixing ratio change over time
ptend_q0003_38_r2,0.3734042148474074,cloud ice mixing ratio change over time
ptend_u_39_r2,0.3739930766604112,zonal wind acceleration
ptend_t_53_r2,0.3742170767378996,heating tendency
ptend_v_48_r2,0.3753276832022314,meridional wind acceleration
ptend_q0003_35_r2,0.37534624614716355,cloud ice mixing ratio change over time
ptend_u_38_r2,0.3774758663470216,zonal wind acceleration
ptend_t_48_r2,0.3797132981130926,heating tendency
ptend_v_58_r2,0.38031654415769833,meridional wind acceleration
ptend_q0001_36_r2,0.3803800463010543,moistening tendency
ptend_q0001_56_r2,0.38122221019029934,moistening tendency
ptend_t_54_r2,0.38388341164460094,heating tendency
ptend_q0003_36_r2,0.3841546176645936,cloud ice mixing ratio change over time
ptend_t_22_r2,0.3845117652951857,heating tendency
ptend_v_45_r2,0.38551743657350257,meridional wind acceleration
ptend_t_55_r2,0.3880726307068636,heating tendency
ptend_v_47_r2,0.38994475485794333,meridional wind acceleration
ptend_q0003_37_r2,0.393086900663859,cloud ice mixing ratio change over time
ptend_t_47_r2,0.3970355612897096,heating tendency
ptend_t_56_r2,0.3998947891256874,heating tendency
ptend_u_45_r2,0.4006018355476252,zonal wind acceleration
ptend_v_15_r2,0.4010975220602695,meridional wind acceleration
ptend_q0002_59_r2,0.4026800596061451,cloud liquid mixing ratio change over time
ptend_t_57_r2,0.40289213037126426,heating tendency
ptend_v_46_r2,0.40298791109243354,meridional wind acceleration
ptend_v_51_r2,0.4032097268528667,meridional wind acceleration
ptend_q0001_59_r2,0.40645198555018763,moistening tendency
ptend_v_57_r2,0.4088916969371641,meridional wind acceleration
ptend_q0003_58_r2,0.4112791584455936,cloud ice mixing ratio change over time
ptend_v_16_r2,0.4134109027975194,meridional wind acceleration
ptend_t_46_r2,0.4144191245903617,heating tendency
ptend_q0001_57_r2,0.4179383522260162,moistening tendency
ptend_v_18_r2,0.4246286585456845,meridional wind acceleration
ptend_q0002_58_r2,0.4262590387316795,cloud liquid mixing ratio change over time
ptend_u_16_r2,0.43378839168324745,zonal wind acceleration
ptend_u_47_r2,0.4340325921111398,zonal wind acceleration
ptend_q0002_32_r2,0.4359460089649196,cloud liquid mixing ratio change over time
ptend_u_15_r2,0.4368155522341133,zonal wind acceleration
ptend_q0003_20_r2,0.44023746602316505,cloud ice mixing ratio change over time
ptend_u_46_r2,0.44555766221096854,zonal wind acceleration
ptend_t_45_r2,0.45029271713096564,heating tendency
ptend_q0001_35_r2,0.45731141383711577,moistening tendency
ptend_t_58_r2,0.46135468798624485,heating tendency
ptend_v_17_r2,0.4620951662867154,meridional wind acceleration
ptend_u_48_r2,0.46300363298093383,zonal wind acceleration
ptend_t_44_r2,0.46455719472408863,heating tendency
ptend_q0001_58_r2,0.4647319018358041,moistening tendency
ptend_u_19_r2,0.4673404937221476,zonal wind acceleration
ptend_v_52_r2,0.4756786692751872,meridional wind acceleration
ptend_t_43_r2,0.4806744925731663,heating tendency
ptend_v_56_r2,0.4823608832841704,meridional wind acceleration
ptend_t_18_r2,0.48882430773967867,heating tendency
ptend_t_42_r2,0.4990875837852087,heating tendency
ptend_q0001_18_r2,0.5032922238035081,moistening tendency
ptend_u_49_r2,0.5044261585378382,zonal wind acceleration
ptend_t_23_r2,0.5149599805171293,heating tendency
ptend_q0003_59_r2,0.519988328898683,cloud ice mixing ratio change over time
ptend_u_55_r2,0.5220469951287727,zonal wind acceleration
ptend_u_18_r2,0.5235037450590078,zonal wind acceleration
ptend_u_17_r2,0.5253286277624136,zonal wind acceleration
ptend_q0001_34_r2,0.5267552575972848,moistening tendency
ptend_u_58_r2,0.5275707184973955,zonal wind acceleration
ptend_v_55_r2,0.5304965760701079,meridional wind acceleration
ptend_t_41_r2,0.5401269943719763,heating tendency
ptend_u_54_r2,0.5443317953043845,zonal wind acceleration
ptend_u_50_r2,0.5449864908722317,zonal wind acceleration
ptend_v_53_r2,0.5516230244350627,meridional wind acceleration
ptend_t_24_r2,0.5542904505161724,heating tendency
ptend_q0001_20_r2,0.5622612540868611,moistening tendency
ptend_v_54_r2,0.5649983358970394,meridional wind acceleration
ptend_u_57_r2,0.5718173440533649,zonal wind acceleration
ptend_t_40_r2,0.5755217461790841,heating tendency
ptend_u_56_r2,0.5775702274860036,zonal wind acceleration
ptend_u_53_r2,0.5777838523653287,zonal wind acceleration
ptend_q0002_31_r2,0.5817897722248906,cloud liquid mixing ratio change over time
ptend_q0001_33_r2,0.5844674746873859,moistening tendency
ptend_t_39_r2,0.6063151291520943,heating tendency
ptend_u_51_r2,0.6128174225029452,zonal wind acceleration
ptend_t_25_r2,0.6172101281864328,heating tendency
ptend_q0001_19_r2,0.6180295957963972,moistening tendency
ptend_q0001_21_r2,0.6205968583665865,moistening tendency
ptend_t_38_r2,0.6386313301828079,heating tendency
ptend_v_59_r2,0.6395933796877035,meridional wind acceleration
ptend_u_52_r2,0.6396325506710504,zonal wind acceleration
ptend_t_59_r2,0.6469182429306451,heating tendency
ptend_q0001_32_r2,0.6594866912289999,moistening tendency
ptend_q0001_22_r2,0.6669950476500475,moistening tendency
ptend_t_37_r2,0.6684638272618634,heating tendency
ptend_t_17_r2,0.6700652137130406,heating tendency
cam_out_PRECSC_r2,0.6890259058832874,snow rate (liquid water equivalent)
ptend_t_26_r2,0.6976742829597302,heating tendency
ptend_q0001_23_r2,0.6996365423402587,moistening tendency
ptend_t_36_r2,0.701734393848057,heating tendency
ptend_t_0_r2,0.71108409421777,heating tendency
ptend_q0001_24_r2,0.7180816911047812,moistening tendency
ptend_u_59_r2,0.7181737383064327,zonal wind acceleration
ptend_q0001_31_r2,0.7189864262417246,moistening tendency
ptend_t_35_r2,0.7267374397251456,heating tendency
ptend_q0003_19_r2,0.7362078021959921,cloud ice mixing ratio change over time
ptend_q0001_25_r2,0.7505559142688246,moistening tendency
ptend_t_34_r2,0.7529982208379178,heating tendency
ptend_q0001_30_r2,0.7556622909444131,moistening tendency
ptend_t_27_r2,0.7616408936198326,heating tendency
cam_out_SOLLD_r2,0.7644016610034797,downward diffuse near-infrared solar flux to surface
ptend_t_33_r2,0.7690494461724475,heating tendency
ptend_q0001_26_r2,0.7748299048628264,moistening tendency
ptend_q0001_29_r2,0.7759560689327848,moistening tendency
ptend_q0001_27_r2,0.784743365058813,moistening tendency
ptend_q0001_28_r2,0.7848361653188394,moistening tendency
ptend_t_32_r2,0.7931907850814116,heating tendency
ptend_t_28_r2,0.8017334733380557,heating tendency
cam_out_PRECC_r2,0.8088903586954637,rain rate
ptend_t_31_r2,0.8180028932239055,heating tendency
ptend_t_29_r2,0.8211067634363176,heating tendency
ptend_q0002_30_r2,0.8263063211328294,cloud liquid mixing ratio change over time
ptend_t_30_r2,0.8279953929642464,heating tendency
ptend_t_1_r2,0.8758839330705169,heating tendency
ptend_t_16_r2,0.8817970714329159,heating tendency
cam_out_SOLSD_r2,0.8833325404273389,downward diffuse solar flux to surface
ptend_q0001_17_r2,0.9215846103647205,moistening tendency
cam_out_SOLL_r2,0.9252841950792637,downward near-infrared direct solar flux to surface
ptend_q0003_18_r2,0.9270916312175299,cloud ice mixing ratio change over time
ptend_t_15_r2,0.9288259885280092,heating tendency
cam_out_SOLS_r2,0.9414183493230757,downward visible direct solar flux to surface
ptend_t_2_r2,0.9427563447044155,heating tendency
ptend_q0002_29_r2,0.9441947842397365,cloud liquid mixing ratio change over time
cam_out_FLWDS_r2,0.9480250930370737,ownward longwave flux at surface
ptend_t_14_r2,0.9538072222068761,heating tendency
cam_out_NETSW_r2,0.9672857572461979,net shortwave flux at surface
ptend_t_13_r2,0.9680438026798894,heating tendency
ptend_t_3_r2,0.9683052418449432,heating tendency
ptend_q0001_16_r2,0.9692460278072994,moistening tendency
ptend_t_12_r2,0.974686739541071,heating tendency
ptend_t_11_r2,0.9789716789763289,heating tendency
ptend_t_10_r2,0.9810753300393025,heating tendency
ptend_t_8_r2,0.9811756286219547,heating tendency
ptend_t_4_r2,0.9815884014334004,heating tendency
ptend_t_7_r2,0.9819353573038805,heating tendency
ptend_t_9_r2,0.982007582823582,heating tendency
ptend_t_6_r2,0.9841100596404315,heating tendency
ptend_q0003_17_r2,0.984190900053419,cloud ice mixing ratio change over time
ptend_t_5_r2,0.9850738613733374,heating tendency
ptend_q0001_13_r2,0.9904648832687708,moistening tendency
ptend_q0003_16_r2,0.9961478957693954,cloud ice mixing ratio change over time
ptend_q0001_14_r2,0.999034802564983,moistening tendency
ptend_q0001_12_r2,0.9990537614949278,moistening tendency
ptend_q0001_15_r2,0.9994892835995273,moistening tendency
ptend_q0003_14_r2,0.9997359106549513,cloud ice mixing ratio change over time
ptend_q0003_13_r2,0.9998498787559837,cloud ice mixing ratio change over time
ptend_q0003_12_r2,0.9999185549385674,cloud ice mixing ratio change over time
ptend_q0003_15_r2,0.9999933223935358,cloud ice mixing ratio change over time
ptend_q0001_0_r2,1.0,moistening tendency
ptend_q0001_1_r2,1.0,moistening tendency
ptend_q0001_2_r2,1.0,moistening tendency
ptend_q0001_3_r2,1.0,moistening tendency
ptend_q0001_4_r2,1.0,moistening tendency
ptend_q0001_5_r2,1.0,moistening tendency
ptend_q0001_6_r2,1.0,moistening tendency
ptend_q0001_7_r2,1.0,moistening tendency
ptend_q0001_8_r2,1.0,moistening tendency
ptend_q0001_9_r2,1.0,moistening tendency
ptend_q0001_10_r2,1.0,moistening tendency
ptend_q0001_11_r2,1.0,moistening tendency
ptend_q0002_0_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_1_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_2_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_3_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_4_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_5_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_6_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_7_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_8_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_9_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_10_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_11_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_12_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_13_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_14_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_15_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_16_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_17_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_18_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_19_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_20_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_21_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_22_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_23_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_24_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_25_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_26_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_27_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_28_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0003_0_r2,1.0,cloud ice mixing ratio change over time
ptend_q0003_1_r2,1.0,cloud ice mixing ratio change over time
ptend_q0003_2_r2,1.0,cloud ice mixing ratio change over time
ptend_q0003_3_r2,1.0,cloud ice mixing ratio change over time
ptend_q0003_4_r2,1.0,cloud ice mixing ratio change over time
ptend_q0003_5_r2,1.0,cloud ice mixing ratio change over time
ptend_q0003_6_r2,1.0,cloud ice mixing ratio change over time
ptend_q0003_7_r2,1.0,cloud ice mixing ratio change over time
ptend_q0003_8_r2,1.0,cloud ice mixing ratio change over time
ptend_q0003_9_r2,1.0,cloud ice mixing ratio change over time
ptend_q0003_10_r2,1.0,cloud ice mixing ratio change over time
ptend_q0003_11_r2,1.0,cloud ice mixing ratio change over time
ptend_u_0_r2,1.0,zonal wind acceleration
ptend_u_1_r2,1.0,zonal wind acceleration
ptend_u_2_r2,1.0,zonal wind acceleration
ptend_u_3_r2,1.0,zonal wind acceleration
ptend_u_4_r2,1.0,zonal wind acceleration
ptend_u_5_r2,1.0,zonal wind acceleration
ptend_u_6_r2,1.0,zonal wind acceleration
ptend_u_7_r2,1.0,zonal wind acceleration
ptend_u_8_r2,1.0,zonal wind acceleration
ptend_u_9_r2,1.0,zonal wind acceleration
ptend_u_10_r2,1.0,zonal wind acceleration
ptend_u_11_r2,1.0,zonal wind acceleration
ptend_v_0_r2,1.0,meridional wind acceleration
ptend_v_1_r2,1.0,meridional wind acceleration
ptend_v_2_r2,1.0,meridional wind acceleration
ptend_v_3_r2,1.0,meridional wind acceleration
ptend_v_4_r2,1.0,meridional wind acceleration
ptend_v_5_r2,1.0,meridional wind acceleration
ptend_v_6_r2,1.0,meridional wind acceleration
ptend_v_7_r2,1.0,meridional wind acceleration
ptend_v_8_r2,1.0,meridional wind acceleration
ptend_v_9_r2,1.0,meridional wind acceleration
ptend_v_10_r2,1.0,meridional wind acceleration
ptend_v_11_r2,1.0,meridional wind acceleration
