Var name,R2,Description
ptend_q0003_31_r2,0.5022414952675479,cloud ice mixing ratio change over time
ptend_q0003_48_r2,0.5030399204478697,cloud ice mixing ratio change over time
ptend_q0003_38_r2,0.5041527825205578,cloud ice mixing ratio change over time
ptend_v_36_r2,0.5051653768629178,meridional wind acceleration
ptend_q0003_24_r2,0.5086327268183899,cloud ice mixing ratio change over time
ptend_q0001_36_r2,0.5122438251440881,moistening tendency
ptend_v_35_r2,0.5154485728989123,meridional wind acceleration
ptend_q0003_32_r2,0.5159752858688307,cloud ice mixing ratio change over time
ptend_q0003_34_r2,0.5165795166568266,cloud ice mixing ratio change over time
ptend_q0003_35_r2,0.5173574161236009,cloud ice mixing ratio change over time
ptend_t_58_r2,0.5223077944678672,heating tendency
ptend_q0003_37_r2,0.5223390120745894,cloud ice mixing ratio change over time
ptend_v_23_r2,0.5242905058412312,meridional wind acceleration
ptend_q0003_33_r2,0.5243029916182336,cloud ice mixing ratio change over time
ptend_t_44_r2,0.5252118391886313,heating tendency
ptend_u_26_r2,0.525506607218264,zonal wind acceleration
ptend_q0003_36_r2,0.5256490877141905,cloud ice mixing ratio change over time
ptend_q0003_23_r2,0.5322156343330295,cloud ice mixing ratio change over time
ptend_q0003_49_r2,0.5348027899526913,cloud ice mixing ratio change over time
ptend_q0001_20_r2,0.5366776524895235,moistening tendency
ptend_t_21_r2,0.5370269433836335,heating tendency
ptend_q0001_12_r2,0.5388270395584254,moistening tendency
ptend_q0001_59_r2,0.5406311961874818,moistening tendency
ptend_u_46_r2,0.5430051789363316,zonal wind acceleration
ptend_q0001_58_r2,0.5499741496554117,moistening tendency
ptend_t_43_r2,0.5502860463792093,heating tendency
ptend_v_33_r2,0.5528177475436051,meridional wind acceleration
ptend_v_37_r2,0.5561413167932472,meridional wind acceleration
ptend_v_25_r2,0.5567712102176086,meridional wind acceleration
ptend_v_43_r2,0.5569510437812195,meridional wind acceleration
ptend_v_34_r2,0.5622588481193747,meridional wind acceleration
ptend_u_27_r2,0.5635614468655189,zonal wind acceleration
ptend_t_22_r2,0.5662190788164096,heating tendency
ptend_q0003_22_r2,0.5675661830747503,cloud ice mixing ratio change over time
ptend_q0001_21_r2,0.5682195317551032,moistening tendency
ptend_t_42_r2,0.5685499546455183,heating tendency
ptend_v_42_r2,0.5686764226810096,meridional wind acceleration
ptend_v_44_r2,0.5708330777261005,meridional wind acceleration
ptend_u_28_r2,0.5715459425323176,zonal wind acceleration
ptend_q0001_35_r2,0.5725112404393494,moistening tendency
ptend_v_32_r2,0.574035926076267,meridional wind acceleration
ptend_u_25_r2,0.5746416989023573,zonal wind acceleration
ptend_v_21_r2,0.5759521157562961,meridional wind acceleration
ptend_v_45_r2,0.5771567948986454,meridional wind acceleration
ptend_q0003_20_r2,0.577327605983294,cloud ice mixing ratio change over time
ptend_q0001_17_r2,0.5782177682302486,moistening tendency
ptend_v_31_r2,0.5784992916039993,meridional wind acceleration
ptend_v_27_r2,0.5806053556172796,meridional wind acceleration
ptend_q0001_13_r2,0.5814394849696939,moistening tendency
ptend_v_41_r2,0.5831720932078033,meridional wind acceleration
ptend_v_26_r2,0.5852496581963311,meridional wind acceleration
ptend_u_47_r2,0.5864035683725843,zonal wind acceleration
ptend_v_46_r2,0.587537416406678,meridional wind acceleration
ptend_v_38_r2,0.5894321091663889,meridional wind acceleration
ptend_q0003_21_r2,0.5900578343551639,cloud ice mixing ratio change over time
ptend_v_20_r2,0.593930719543769,meridional wind acceleration
ptend_q0003_50_r2,0.5942290755478631,cloud ice mixing ratio change over time
ptend_v_40_r2,0.5977625923750565,meridional wind acceleration
ptend_v_30_r2,0.6002002513465358,meridional wind acceleration
ptend_v_39_r2,0.6004355389799885,meridional wind acceleration
ptend_q0003_16_r2,0.6020157833724518,cloud ice mixing ratio change over time
ptend_v_47_r2,0.6020918627507819,meridional wind acceleration
ptend_t_41_r2,0.6047124955548565,heating tendency
ptend_v_22_r2,0.6048696860769053,meridional wind acceleration
cam_out_PRECSC_r2,0.6064597535320733,snow rate (liquid water equivalent)
ptend_v_19_r2,0.6084008057778223,meridional wind acceleration
ptend_t_23_r2,0.6128911260294798,heating tendency
ptend_v_28_r2,0.6172982710788558,meridional wind acceleration
ptend_v_24_r2,0.6197966857749624,meridional wind acceleration
ptend_q0002_56_r2,0.620147167960417,cloud liquid mixing ratio change over time
ptend_v_48_r2,0.6203114834095843,meridional wind acceleration
ptend_u_48_r2,0.6222634279702438,zonal wind acceleration
ptend_q0003_19_r2,0.6334335760016111,cloud ice mixing ratio change over time
ptend_q0001_34_r2,0.6395094104854493,moistening tendency
ptend_v_29_r2,0.6398482302602863,meridional wind acceleration
ptend_t_40_r2,0.6431122058069534,heating tendency
ptend_q0001_18_r2,0.6434944506694044,moistening tendency
ptend_q0001_19_r2,0.6463326881970199,moistening tendency
ptend_u_23_r2,0.652062853301078,zonal wind acceleration
ptend_u_24_r2,0.6529161197672761,zonal wind acceleration
ptend_q0003_51_r2,0.6555308217229299,cloud ice mixing ratio change over time
ptend_t_17_r2,0.6579795978928313,heating tendency
ptend_q0002_29_r2,0.6620167985494765,cloud liquid mixing ratio change over time
ptend_v_49_r2,0.6700629362084145,meridional wind acceleration
ptend_q0001_16_r2,0.6736238845506972,moistening tendency
ptend_t_24_r2,0.6779441672145945,heating tendency
ptend_q0001_22_r2,0.680526661310677,moistening tendency
ptend_t_39_r2,0.680831076547254,heating tendency
ptend_q0003_18_r2,0.6825682334045543,cloud ice mixing ratio change over time
ptend_u_49_r2,0.6851036406167773,zonal wind acceleration
ptend_u_21_r2,0.6953935059109695,zonal wind acceleration
ptend_q0003_52_r2,0.7046192678957256,cloud ice mixing ratio change over time
ptend_v_50_r2,0.7081661370594262,meridional wind acceleration
ptend_t_38_r2,0.7085713319311403,heating tendency
ptend_q0001_33_r2,0.7091508687151618,moistening tendency
ptend_u_22_r2,0.7102374828195817,zonal wind acceleration
ptend_t_59_r2,0.7146353480153587,heating tendency
ptend_t_25_r2,0.7151536380581391,heating tendency
ptend_q0001_23_r2,0.730660983125849,moistening tendency
ptend_u_20_r2,0.7378343663647239,zonal wind acceleration
ptend_u_50_r2,0.7436889078171303,zonal wind acceleration
ptend_q0002_57_r2,0.7457318257293545,cloud liquid mixing ratio change over time
ptend_v_18_r2,0.7488194797437987,meridional wind acceleration
ptend_v_51_r2,0.7502124435210401,meridional wind acceleration
ptend_t_37_r2,0.7527680489538712,heating tendency
ptend_v_12_r2,0.7539189055982753,meridional wind acceleration
ptend_q0003_53_r2,0.75527449131055,cloud ice mixing ratio change over time
ptend_q0001_32_r2,0.757690855785047,moistening tendency
ptend_u_12_r2,0.7584520224152704,zonal wind acceleration
ptend_q0001_24_r2,0.7592469378610297,moistening tendency
ptend_v_17_r2,0.7616938332193349,meridional wind acceleration
ptend_v_13_r2,0.7617975603166454,meridional wind acceleration
ptend_v_16_r2,0.7675110018216622,meridional wind acceleration
ptend_u_13_r2,0.7724502438161016,zonal wind acceleration
ptend_t_26_r2,0.7744019952032234,heating tendency
ptend_u_58_r2,0.7808175974083411,zonal wind acceleration
ptend_t_36_r2,0.7864440480722359,heating tendency
ptend_q0001_31_r2,0.7889111644968847,moistening tendency
ptend_u_51_r2,0.7896652600248424,zonal wind acceleration
ptend_v_52_r2,0.7940283821519462,meridional wind acceleration
ptend_v_14_r2,0.7953003741555,meridional wind acceleration
ptend_u_16_r2,0.7971310254553245,zonal wind acceleration
ptend_u_55_r2,0.7978985836357715,zonal wind acceleration
ptend_q0003_54_r2,0.7985262401778108,cloud ice mixing ratio change over time
ptend_q0001_25_r2,0.7997515860404616,moistening tendency
ptend_u_54_r2,0.8033653513588132,zonal wind acceleration
ptend_u_53_r2,0.807263793032256,zonal wind acceleration
ptend_t_35_r2,0.8114381617429729,heating tendency
ptend_v_58_r2,0.811815831141238,meridional wind acceleration
ptend_q0001_30_r2,0.8125314766180418,moistening tendency
ptend_u_14_r2,0.8129596611982123,zonal wind acceleration
ptend_u_52_r2,0.8142078171671726,zonal wind acceleration
ptend_t_0_r2,0.8171572645878693,heating tendency
ptend_q0002_28_r2,0.818577057089596,cloud liquid mixing ratio change over time
ptend_u_15_r2,0.8189566885683511,zonal wind acceleration
ptend_u_57_r2,0.8194903608984747,zonal wind acceleration
ptend_v_15_r2,0.8217649465871916,meridional wind acceleration
ptend_t_27_r2,0.8235443422199651,heating tendency
ptend_q0002_58_r2,0.8238510602848421,cloud liquid mixing ratio change over time
ptend_q0003_55_r2,0.8265604877266626,cloud ice mixing ratio change over time
ptend_q0001_29_r2,0.8275440787956176,moistening tendency
ptend_q0001_26_r2,0.8283881683859792,moistening tendency
ptend_u_56_r2,0.8296118120001418,zonal wind acceleration
ptend_v_53_r2,0.830568629347526,meridional wind acceleration
ptend_v_57_r2,0.8335219428964187,meridional wind acceleration
ptend_q0001_28_r2,0.8363102826505056,moistening tendency
ptend_t_34_r2,0.838160425816184,heating tendency
ptend_q0001_27_r2,0.8388056557270557,moistening tendency
ptend_q0002_59_r2,0.8460058251739087,cloud liquid mixing ratio change over time
ptend_v_56_r2,0.8463736551160226,meridional wind acceleration
ptend_v_54_r2,0.8469557919630698,meridional wind acceleration
ptend_v_55_r2,0.8484331213230998,meridional wind acceleration
ptend_q0003_56_r2,0.8493186568662564,cloud ice mixing ratio change over time
ptend_t_28_r2,0.8549664307770675,heating tendency
ptend_t_33_r2,0.859783895716712,heating tendency
ptend_t_32_r2,0.8705820296142985,heating tendency
ptend_t_29_r2,0.8753773479727823,heating tendency
ptend_q0003_57_r2,0.8767346189064661,cloud ice mixing ratio change over time
cam_out_PRECC_r2,0.8767614690178571,rain rate
ptend_t_31_r2,0.8770317764682487,heating tendency
ptend_t_30_r2,0.8815233028918642,heating tendency
ptend_q0003_58_r2,0.8938108279236882,cloud ice mixing ratio change over time
cam_out_SOLLD_r2,0.9040969212823399,downward diffuse near-infrared solar flux to surface
ptend_v_59_r2,0.9049173630597732,meridional wind acceleration
ptend_t_16_r2,0.9096700817227602,heating tendency
ptend_u_59_r2,0.9097698420294946,zonal wind acceleration
ptend_q0003_59_r2,0.9110891266705377,cloud ice mixing ratio change over time
ptend_t_1_r2,0.9475687827894135,heating tendency
ptend_q0002_27_r2,0.9656976122010991,cloud liquid mixing ratio change over time
cam_out_SOLL_r2,0.9668640510128286,downward near-infrared direct solar flux to surface
cam_out_SOLSD_r2,0.9677774945061591,downward diffuse solar flux to surface
ptend_q0001_14_r2,0.9699990804630961,moistening tendency
ptend_t_15_r2,0.9765823142859036,heating tendency
cam_out_SOLS_r2,0.9766944815286179,downward visible direct solar flux to surface
ptend_t_2_r2,0.9830079379954227,heating tendency
ptend_t_14_r2,0.9848059550559656,heating tendency
cam_out_NETSW_r2,0.987277594678332,net shortwave flux at surface
ptend_t_13_r2,0.9878039148039173,heating tendency
ptend_t_12_r2,0.9896454222095877,heating tendency
cam_out_FLWDS_r2,0.9903939988566243,ownward longwave flux at surface
ptend_t_11_r2,0.9918420718917308,heating tendency
ptend_t_10_r2,0.9935081653934212,heating tendency
ptend_t_3_r2,0.9935864926835749,heating tendency
ptend_t_9_r2,0.9946153201588278,heating tendency
ptend_t_8_r2,0.9956217844635331,heating tendency
ptend_t_4_r2,0.9964948804353922,heating tendency
ptend_t_7_r2,0.9966559763077869,heating tendency
ptend_t_5_r2,0.9971029572120351,heating tendency
ptend_t_6_r2,0.9971483544179396,heating tendency
ptend_q0002_26_r2,0.9976799800042648,cloud liquid mixing ratio change over time
ptend_q0001_0_r2,1.0,moistening tendency
ptend_q0001_1_r2,1.0,moistening tendency
ptend_q0001_2_r2,1.0,moistening tendency
ptend_q0001_3_r2,1.0,moistening tendency
ptend_q0001_4_r2,1.0,moistening tendency
ptend_q0001_5_r2,1.0,moistening tendency
ptend_q0001_6_r2,1.0,moistening tendency
ptend_q0001_7_r2,1.0,moistening tendency
ptend_q0001_8_r2,1.0,moistening tendency
ptend_q0001_9_r2,1.0,moistening tendency
ptend_q0001_10_r2,1.0,moistening tendency
ptend_q0001_11_r2,1.0,moistening tendency
ptend_q0002_0_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_1_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_2_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_3_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_4_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_5_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_6_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_7_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_8_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_9_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_10_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_11_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_12_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_13_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_14_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_15_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_16_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_17_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_18_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_19_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_20_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_21_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_22_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_23_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_24_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0002_25_r2,1.0,cloud liquid mixing ratio change over time
ptend_q0003_0_r2,1.0,cloud ice mixing ratio change over time
ptend_q0003_1_r2,1.0,cloud ice mixing ratio change over time
ptend_q0003_2_r2,1.0,cloud ice mixing ratio change over time
ptend_q0003_3_r2,1.0,cloud ice mixing ratio change over time
ptend_q0003_4_r2,1.0,cloud ice mixing ratio change over time
ptend_q0003_5_r2,1.0,cloud ice mixing ratio change over time
ptend_q0003_6_r2,1.0,cloud ice mixing ratio change over time
ptend_q0003_7_r2,1.0,cloud ice mixing ratio change over time
ptend_q0003_8_r2,1.0,cloud ice mixing ratio change over time
ptend_q0003_9_r2,1.0,cloud ice mixing ratio change over time
ptend_q0003_10_r2,1.0,cloud ice mixing ratio change over time
ptend_q0003_11_r2,1.0,cloud ice mixing ratio change over time
ptend_q0003_12_r2,1.0,cloud ice mixing ratio change over time
ptend_q0003_13_r2,1.0,cloud ice mixing ratio change over time
ptend_q0003_14_r2,1.0,cloud ice mixing ratio change over time
ptend_u_0_r2,1.0,zonal wind acceleration
ptend_u_1_r2,1.0,zonal wind acceleration
ptend_u_2_r2,1.0,zonal wind acceleration
ptend_u_3_r2,1.0,zonal wind acceleration
ptend_u_4_r2,1.0,zonal wind acceleration
ptend_u_5_r2,1.0,zonal wind acceleration
ptend_u_6_r2,1.0,zonal wind acceleration
ptend_u_7_r2,1.0,zonal wind acceleration
ptend_u_8_r2,1.0,zonal wind acceleration
ptend_u_9_r2,1.0,zonal wind acceleration
ptend_u_10_r2,1.0,zonal wind acceleration
ptend_u_11_r2,1.0,zonal wind acceleration
ptend_u_17_r2,1.0,zonal wind acceleration
ptend_u_18_r2,1.0,zonal wind acceleration
ptend_u_19_r2,1.0,zonal wind acceleration
ptend_v_0_r2,1.0,meridional wind acceleration
ptend_v_1_r2,1.0,meridional wind acceleration
ptend_v_2_r2,1.0,meridional wind acceleration
ptend_v_3_r2,1.0,meridional wind acceleration
ptend_v_4_r2,1.0,meridional wind acceleration
ptend_v_5_r2,1.0,meridional wind acceleration
ptend_v_6_r2,1.0,meridional wind acceleration
ptend_v_7_r2,1.0,meridional wind acceleration
ptend_v_8_r2,1.0,meridional wind acceleration
ptend_v_9_r2,1.0,meridional wind acceleration
ptend_v_10_r2,1.0,meridional wind acceleration
ptend_v_11_r2,1.0,meridional wind acceleration
