model_norm_type_batch_activation_type_silu.pt
1,0.5285917592048645
2,0.48027372002601626
3,0.4576531422138214
4,0.4428884929418564
5,0.4332989853620529
6,0.4260945409536362
7,0.42034604847431184
8,0.4162297797203064
9,0.4124305325746536
10,0.4090651023387909
model_norm_type_layer_activation_type_silu.pt
1,0.568145968914032
2,0.4977594918012619
3,0.4690103507041931
4,0.4516385465860367
5,0.4397795510292053
6,0.429390960931778
7,0.42159552693367003
8,0.41574083983898164
9,0.4119342887401581
10,0.407031489610672
model_norm_type_batch_activation_type_prelu.pt
1,0.5566538679599762
2,0.4961422711610794
3,0.4678900700807571
4,0.4477977168560028
5,0.4377638041973114
6,0.4298930931091309
7,0.4230854451656342
8,0.41920506477355957
9,0.41591292202472685
10,0.41260197103023527
model_norm_type_layer_activation_type_prelu.pt
1,0.6398554682731629
2,0.5526618587970734
3,0.5084080547094345
4,0.4859019207954407
5,0.4671634167432785
6,0.4547765439748764
7,0.44517541587352755
8,0.4360739594697952
9,0.4279954993724823
10,0.4218912446498871
